ID,Claim
13543,1
16945,1
12016,0
19918,0
12261,1
11582,0
12286,1
18412,1
17350,0
13117,1
15121,1
16629,0
12807,0
14322,0
16282,0
16178,1
13711,0
12754,1
11143,1
19008,0
16945,0
14413,0
19390,0
17209,0
19633,0
12073,1
17370,1
16212,1
13068,0
19710,0
13136,0
16218,0
14271,1
15529,1
11260,1
14079,0
19215,0
15497,1
12685,0
12304,0
13499,0
19987,1
17936,1
12899,0
16044,0
14713,0
18279,0
15626,0
13311,0
18782,0
12567,0
13305,1
15087,1
13922,0
11550,1
12471,1
16344,0
15995,1
19357,1
15546,0
11845,1
13051,1
16467,1
17377,1
15884,1
16707,0
18709,1
17599,0
13998,1
15070,1
17840,1
15121,1
15798,0
12490,1
15983,0
16524,0
12172,0
11129,1
16428,0
12177,1
14936,1
13426,1
12115,0
14673,0
19467,0
11068,1
19261,1
12722,1
16197,1
14802,0
18238,0
17213,0
12551,0
12894,0
13713,0
18323,1
16477,1
13192,0
15633,0
16202,1
11552,1
16066,1
11497,1
14017,0
14685,0
19589,0
11054,1
12242,1
16166,0
17732,1
12605,1
16284,0
14409,1
15146,1
18211,0
13558,1
18557,0
12413,0
17490,0
17298,1
12866,0
13438,1
16166,1
13061,0
16598,1
19606,1
15995,1
15851,1
13113,1
19048,0
18414,1
13641,1
17815,1
15652,1
15627,1
12777,0
17190,1
16870,1
16976,1
15579,1
16147,0
13628,0
15690,0
13073,1
12021,0
15939,0
19890,0
17878,0
16144,0
13465,1
19175,1
16335,0
16560,0
17944,1
16801,0
11645,0
13876,0
11629,0
11638,0
15851,0
16413,1
16212,1
19146,0
13796,0
18602,1
16972,0
12126,1
14691,0
12273,1
11428,0
18973,0
15532,1
11057,0
18561,1
18020,0
14587,0
13709,0
15199,1
11252,1
14613,0
13506,1
14273,0
19952,1
17115,0
18546,0
12790,0
14918,0
17130,1
15978,0
17002,0
11131,1
13385,1
13175,1
15952,1
12042,1
13974,1
16662,0
13056,1
16606,1
19047,0
18967,0
13374,0
15887,1
14886,1
18265,0
12666,1
16493,1
19960,1
11033,1
19927,0
15084,1
17636,1
17030,0
14329,1
16516,0
12001,1
15742,0
15970,1
16259,0
18391,0
11629,1
12035,1
18033,0
11597,0
19534,1
12420,0
16653,1
19383,1
11438,0
16049,1
14840,0
18208,1
11203,1
11443,1
18375,1
15385,1
17045,1
18755,1
19750,0
18253,1
18254,0
16133,0
19646,1
12924,1
13060,1
13912,1
19257,1
18875,0
12409,1
18590,0
19955,0
16242,0
14270,0
13536,0
11908,0
17253,0
15416,0
16606,1
11345,0
18581,1
11100,1
14733,1
16146,0
19862,0
13649,0
15171,0
18823,0
11703,1
17818,1
11703,1
11515,0
19929,0
16971,1
11125,1
17248,0
13146,0
12360,1
15704,0
18124,0
13883,1
11776,1
14970,1
17790,0
18499,1
18378,0
11649,0
17240,1
14548,0
14611,1
14667,1
19449,0
11673,0
16032,1
18940,0
18700,0
13316,0
14640,0
11721,0
17156,0
19629,0
13710,1
16438,1
12283,1
12891,1
19167,0
11451,0
11128,0
12538,0
13873,0
12441,0
13390,0
19864,0
13210,0
18119,1
15970,0
16629,0
13488,0
11222,1
16010,1
15515,1
13917,0
18555,1
16721,1
17382,1
19435,1
11779,1
13219,1
15173,1
18111,1
12570,1
13289,1
13057,1
13439,0
19962,0
19205,0
18703,1
17473,1
16442,1
13028,0
15250,1
15305,1
12076,0
17720,0
15029,1
19687,0
14590,1
11875,1
15830,1
15895,1
12204,1
17086,0
12014,1
12985,1
15062,0
11999,1
16665,1
12082,1
18061,0
14621,0
13724,0
11853,1
17391,0
11581,1
19297,0
15554,0
16927,1
17403,0
18612,1
16355,0
15769,1
13366,0
16986,0
19943,0
15649,0
18351,0
14072,1
11253,0
18617,0
13148,1
16670,0
11596,1
17618,1
13955,0
13862,1
16104,1
15054,1
16940,1
16413,0
18162,1
11742,0
11213,0
19761,1
12564,1
17629,1
16103,1
17830,0
11563,0
17318,0
18279,1
12564,1
13130,1
11868,0
16317,0
12596,1
11508,1
11315,1
14390,1
11460,0
11726,0
19746,0
19583,1
18970,1
15430,0
13956,1
15941,0
12947,0
13909,1
17646,0
16192,1
14790,1
11099,1
14935,1
14300,1
13389,1
19175,1
19001,1
16011,0
13432,1
15261,0
11861,0
11966,1
17644,1
13574,0
18523,0
13160,0
13371,0
15362,1
14066,1
12747,1
11225,1
15142,1
16146,0
15849,0
11575,1
12644,0
16880,0
15334,0
14600,0
16837,0
11142,1
18426,0
18772,0
13570,0
19879,1
16703,0
18498,1
12201,0
19834,0
17631,1
19192,0
14795,0
14926,0
16585,1
19047,0
11190,0
17899,1
11371,1
11133,1
17615,1
16908,1
19932,0
13670,1
11787,1
17247,0
12165,0
12592,0
11258,1
18446,0
14370,0
17276,1
18249,1
17420,1
12947,1
11382,0
16951,1
17613,0
19389,1
18450,0
19925,1
11438,0
17506,1
12809,0
16633,0
12516,1
16771,0
17986,1
15442,0
12734,1
12737,0
19258,1
14547,0
16832,0
16186,1
15852,1
17836,0
18927,1
12281,1
17445,0
18479,0
18811,0
16574,0
14079,1
17890,1
15180,1
13629,0
12619,0
19312,1
18679,1
16088,0
17837,1
15777,0
12836,1
16819,1
11446,1
19583,1
12695,0
18144,0
17381,0
17606,0
19474,1
16352,0
14322,0
19751,0
16394,0
14885,1
11597,0
17814,1
11186,1
14677,1
19792,0
16049,0
17082,0
13027,0
12218,1
17472,1
16453,1
16287,1
15060,0
15635,0
12649,0
17627,0
13113,0
14260,0
14925,1
12332,1
17550,1
18088,1
17490,0
16089,0
14920,1
13230,1
13369,1
15115,0
15951,1
11621,1
13150,0
16803,1
19313,1
15636,0
18460,1
16229,0
17782,1
15182,1
19668,1
13732,1
19379,0
13899,0
12270,0
11760,1
13721,0
12138,0
12733,0
19751,1
16366,1
17440,1
15008,0
12954,1
18744,0
15676,0
18293,1
16128,0
13084,0
14664,1
12028,0
16048,1
15090,1
19669,0
14833,0
11911,0
16828,1
15279,0
17711,0
19532,0
14263,0
13691,1
11854,1
17986,0
14905,1
11056,0
18508,1
17339,1
16534,0
11997,1
16592,0
14180,1
15228,1
15019,0
12381,1
16912,1
12655,1
14158,0
17844,1
13633,0
12606,1
14629,0
13804,0
14398,1
15669,1
11742,1
18852,1
11069,1
16036,0
16882,1
16746,0
19160,1
15316,1
17307,1
11899,1
12223,0
18597,0
13467,0
18383,0
12597,0
18065,1
12077,0
16371,0
18579,1
19999,1
15001,1
17720,1
17837,0
11708,1
17789,1
19479,1
16719,1
14181,0
11974,1
14700,1
18672,0
16864,1
18282,0
16981,0
12403,0
11937,0
13904,1
12581,0
13961,0
11367,0
18094,1
11128,1
16818,0
12954,1
11916,1
16150,1
14404,1
13718,1
17661,0
13925,0
17232,1
17911,1
18004,0
11288,1
17800,0
19263,1
19062,0
19387,0
16496,1
19379,0
12505,0
17329,1
17397,0
18703,1
14816,1
13627,1
13116,1
12838,1
14734,0
11320,1
11269,1
12849,1
13196,1
19965,1
13315,0
14365,0
18084,0
13284,0
16363,1
12755,1
11642,1
19385,0
15444,1
17676,1
19530,0
19903,1
12551,1
15084,1
13714,0
18703,1
13171,0
11508,0
16798,1
11884,0
18308,1
19768,1
11146,0
19483,0
12877,1
14935,1
17755,1
12167,1
16688,1
11485,1
15527,1
18729,1
12681,1
16357,1
11376,1
12856,1
19291,1
15285,0
19626,0
18473,1
14286,0
17034,1
16586,0
11470,0
11616,0
18488,1
14420,1
14914,1
19175,1
12662,0
18157,1
11372,0
15917,1
18231,1
11314,1
14808,0
13285,1
16845,1
14132,0
11128,0
13036,0
17239,0
13731,1
19950,1
12237,0
15751,0
17419,0
13096,1
18799,1
12142,1
15938,1
17489,0
16557,1
12864,1
12983,1
17666,1
18054,0
12051,1
12219,1
17375,1
13832,1
16871,1
17718,1
16916,0
15155,1
15386,1
13173,0
18209,1
17241,0
11509,0
17411,1
11844,0
18634,1
13661,1
18529,1
17330,0
12407,1
14743,1
19313,0
19101,1
12878,0
18553,1
12392,0
14169,1
14218,0
15090,1
17978,1
19205,1
15347,0
16522,0
12360,1
19343,1
19913,0
17306,0
12930,1
18303,1
17385,1
11364,0
11803,1
11193,0
12137,0
12857,0
14422,0
14479,0
19913,1
18301,1
17243,1
18516,0
12133,1
12048,1
17304,1
15028,1
14590,0
13894,1
18875,0
13946,0
15580,0
17517,1
11766,0
19916,0
15063,0
16113,0
18070,0
15596,1
16510,1
19335,0
11496,0
14704,0
12421,0
15157,1
12218,1
15254,1
11456,1
12109,0
12488,1
12337,1
17987,0
16749,1
16402,1
19800,1
14901,0
17492,1
18369,1
16099,1
19528,1
14598,1
12064,0
18888,0
16633,0
11528,1
15975,0
19071,1
15773,0
15292,1
12778,1
12611,0
13680,1
16232,1
13501,0
14207,0
17232,1
17530,1
16595,1
11121,1
12726,0
19527,0
18295,0
12807,0
11159,0
18020,1
17101,1
14483,0
16548,1
19930,0
15125,0
19089,1
17676,1
19513,1
19370,0
12090,1
17639,1
18177,1
12210,0
11071,1
12572,0
16392,1
19329,0
17745,0
16399,1
19623,1
14968,0
16851,1
14676,0
14002,1
19336,1
15547,1
14939,1
16274,1
17068,1
17975,1
18294,0
17107,0
11584,1
14053,1
14671,1
11464,1
12487,1
16636,0
17969,0
12497,0
11093,0
15115,1
13574,0
14524,0
17262,0
12721,0
18256,0
11800,0
18925,0
16002,1
18960,1
13305,0
19437,0
17796,0
11226,0
11856,1
16112,0
13426,1
13529,0
14867,1
14423,1
12371,0
13500,0
12358,1
14358,1
18066,1
16914,0
11449,1
12638,1
11709,0
17751,0
18100,1
13496,1
14642,1
15314,0
13068,1
18250,0
18120,1
19978,0
16641,1
18540,0
13738,0
17063,0
17755,0
11869,0
16341,1
13659,0
17561,1
14029,0
15456,0
18873,1
11293,1
13179,1
13323,1
17174,0
12474,1
12912,0
11637,1
16854,1
12086,1
11228,0
14297,0
12758,1
14769,1
18705,0
19367,1
12130,0
18991,0
15112,1
12894,1
18847,0
19532,1
17972,1
16784,0
11211,1
13797,1
11855,0
11096,0
18468,0
13239,0
13977,1
13179,0
12696,1
17990,0
16856,1
15107,1
19634,0
15132,0
11088,0
19549,1
15339,1
16606,1
17413,1
15277,1
11824,1
16895,1
18415,0
19980,1
15083,1
12345,1
11919,1
16338,0
18432,1
17653,1
13947,1
17058,1
13748,0
13209,1
11438,0
13684,1
16021,0
19369,1
15563,0
18748,1
18866,1
12553,1
11924,1
15335,1
19640,0
17278,0
18596,0
16451,1
11877,1
19143,0
18161,0
17594,1
14288,1
12803,1
17592,1
14259,0
15164,1
13875,0
14527,1
18503,1
11456,1
13329,0
13629,0
14599,1
15085,0
13327,1
13264,1
16093,1
17429,1
17001,0
16957,0
15760,1
19330,1
12701,1
13847,1
15384,0
18795,1
11397,1
14355,1
16964,1
15516,1
15440,1
19643,0
16513,0
14218,1
14997,0
18346,1
19957,1
16340,1
18735,1
18970,1
15834,1
17788,0
15433,1
14313,0
16311,0
11813,1
17646,1
12898,0
17459,0
18348,1
11224,0
14958,1
15641,0
12628,0
15924,0
12376,1
19068,0
18365,0
13865,1
12943,0
15466,1
14951,0
17111,0
11404,1
15310,0
19366,0
14930,0
11254,0
15023,1
16754,0
15864,0
12567,1
19077,1
14609,1
14617,1
18727,0
16121,1
14278,1
17270,0
19045,1
11162,1
18951,1
17554,0
17741,0
17208,0
15504,1
17307,0
19278,0
12702,1
14524,1
11341,0
13277,1
19709,0
16767,1
15787,0
15874,0
12257,0
17983,0
17972,0
12978,1
15817,1
17630,1
16720,1
11952,0
14776,1
14628,0
18179,0
12440,1
14976,1
13517,1
18772,0
14118,1
11720,0
15661,1
15716,0
15233,0
17189,1
16894,1
19711,0
18737,0
16909,1
15520,1
13603,1
19402,1
16492,0
15729,0
15994,1
14203,0
18028,0
17356,0
18983,1
14671,0
17334,1
18655,0
13203,1
19169,0
13145,1
17668,1
19945,0
12207,1
13585,1
19931,1
19186,1
13170,0
14940,1
18865,1
11239,0
13881,1
11540,0
12829,1
14277,1
15933,0
13938,0
18080,0
18173,1
13799,1
11150,1
12955,1
14420,1
12338,0
13612,1
16158,1
12692,1
12409,0
13657,0
19202,0
12051,1
19942,1
15584,1
14297,1
14401,1
15740,1
11556,0
13792,0
11912,1
17444,0
11882,1
11373,0
17872,1
12550,0
12878,1
17703,0
13725,0
15255,1
18099,0
15876,1
13086,0
17510,1
11269,0
19069,0
15222,1
19532,0
15378,1
11235,1
17265,0
11017,0
12569,1
18898,0
14875,0
19444,1
13901,1
12464,0
11815,1
11563,0
15137,1
11370,0
16888,1
12399,0
18132,0
12046,0
18521,1
14150,1
14561,0
17097,1
17876,1
13389,0
18152,0
19815,1
18356,1
17676,1
17262,0
16397,1
18205,1
11922,0
19699,1
14300,0
12743,0
12760,1
14593,0
18899,1
17475,1
12008,0
17975,0
15546,0
15260,1
19096,0
11510,0
17000,1
13517,1
18866,1
18245,0
12228,1
17312,0
14053,0
15437,0
19627,1
14416,1
15680,1
12169,0
19060,1
14584,1
13089,1
12926,1
12987,1
19309,0
19799,1
12155,0
13032,1
17982,1
13007,1
11360,1
11607,1
17791,0
14287,0
19851,1
13012,1
12420,0
11942,1
17460,0
19388,1
16806,0
18998,0
11414,0
17079,0
15448,1
13024,1
11966,0
12298,1
18892,0
12376,1
18586,0
13201,1
11417,0
14957,1
12222,1
14830,0
11803,1
11423,0
19827,1
12513,0
17556,1
11101,1
16049,0
18927,1
16588,0
17976,0
15096,0
17589,1
12986,1
15820,1
18932,1
15536,0
17165,1
16382,1
17612,1
16166,0
16781,0
14166,0
12531,0
11185,0
15012,0
13567,1
12550,0
12339,1
15242,0
12191,1
15271,0
18606,1
19817,1
12315,1
12811,0
16438,0
16222,1
17092,0
15492,0
13788,1
17419,1
17658,0
12856,0
16781,1
18857,1
16332,0
14421,0
12330,0
12947,1
17321,1
14199,1
18437,0
19808,1
17167,0
13564,0
17993,0
12409,1
13466,0
16701,0
16242,0
11482,0
13862,0
18461,0
14943,0
11533,0
14336,0
18156,0
13322,0
12738,0
19366,1
13956,1
17645,1
13692,1
14612,0
11073,1
19745,0
11190,0
16534,0
17925,0
17041,0
16368,1
12774,0
18661,1
17717,1
11114,1
19820,0
19603,0
15388,1
15904,1
15026,1
15808,1
11044,1
11214,0
12210,0
11243,0
19087,1
16648,1
15751,1
19541,0
12395,0
15847,0
18072,1
14311,0
15504,1
12676,0
16207,1
12522,0
14813,0
19503,1
18711,1
12074,1
19362,0
12870,1
17635,1
11022,1
13344,1
15678,0
14508,1
11682,1
15305,1
18411,0
19105,0
16509,1
17054,0
11169,0
15646,0
15806,0
12287,0
16223,0
14127,0
11642,0
16744,0
17054,0
15961,0
16882,0
13027,0
19778,0
19350,1
19734,0
11905,0
13454,1
19883,1
15167,1
16066,0
12114,1
12311,1
17377,1
16211,1
18205,0
19348,1
17501,0
11227,1
15195,1
18058,1
16659,0
17544,1
19779,0
14312,0
14748,0
18735,1
15321,1
11447,1
15155,0
11369,1
14184,0
13204,0
14514,0
13524,0
13566,1
13905,0
15584,1
15014,1
16627,0
19777,1
14917,1
12716,0
17739,1
13167,1
15368,0
16704,0
11364,1
12190,1
13232,0
18913,0
15165,0
18352,0
13734,1
19016,1
11626,1
19186,0
13957,1
15872,0
12654,0
18008,0
12702,1
14539,1
11260,0
15264,0
17943,0
19893,0
15130,0
11354,0
19096,0
11523,0
19643,1
14898,1
13241,1
16691,1
16491,1
11200,1
19526,0
18411,0
13237,0
16293,1
11286,1
11069,1
15518,1
13213,1
17169,0
12114,0
19887,0
14954,0
18521,1
11420,1
14179,1
19231,0
11416,0
14371,0
14527,0
14090,1
15353,1
15208,1
13156,1
16434,0
17785,1
13280,0
17194,1
11824,0
16109,1
18685,0
13288,1
18214,1
15547,0
18257,0
11384,1
11068,0
13876,1
12460,1
17393,1
15170,1
12807,0
16095,0
18513,0
18622,1
14990,0
18048,0
11607,1
14557,1
12457,1
18116,0
13211,1
18053,1
11175,0
15257,0
13641,1
11108,0
12431,1
14861,0
13611,0
14435,0
16402,0
17888,1
19714,0
17826,1
16623,1
16673,1
16880,1
15985,1
15310,0
11079,0
16561,1
11531,1
18446,1
11334,0
18262,0
14190,0
17758,1
11460,1
19482,0
19551,1
16886,0
18416,0
15477,1
16754,1
13724,0
16309,0
15743,0
16139,0
16581,1
12285,1
16703,0
19197,1
18809,0
12611,1
15702,0
11035,0
19113,0
13147,0
15344,1
18361,1
11350,1
17826,0
17577,1
17905,0
15769,0
17045,0
17636,0
13315,0
16832,1
17227,1
11272,1
17510,0
17589,0
13078,0
12663,1
18345,0
17773,1
15757,1
19369,1
17206,1
15107,1
11473,0
11565,0
15124,1
14435,1
17063,0
15587,0
12757,1
12468,0
18718,0
18952,0
18356,0
12420,1
16471,1
12497,1
13846,1
13730,0
18009,0
11915,1
14840,1
18337,0
18395,0
12040,0
13646,0
18486,1
11196,1
18850,0
15726,1
19961,1
11515,0
18212,1
14437,0
15963,1
15794,0
12294,1
11646,0
12378,1
18817,1
14803,0
11729,0
17525,1
16151,0
19560,1
13378,1
16253,0
14626,0
12377,1
15508,1
19776,1
11190,1
13555,0
17160,1
11367,0
19644,0
16889,0
15380,0
16848,0
14935,1
17231,1
18796,1
17200,1
16759,0
14610,1
11266,0
16418,1
17913,1
19344,1
17574,0
19540,0
17838,1
14849,0
11936,1
11847,0
19218,0
17635,0
14767,0
17779,0
19751,1
16974,0
19454,0
16584,1
14659,0
19418,1
14581,1
14176,1
12304,1
14722,0
19232,1
18937,0
19883,0
11441,1
15359,1
16576,0
14252,1
19804,0
19238,1
12018,1
17808,1
16386,0
18131,0
14077,1
16960,0
15831,1
16068,0
19357,0
15456,0
12125,0
11503,1
12577,1
12038,1
11930,0
18358,0
17558,1
12369,1
11173,1
16235,0
18588,0
17805,0
17909,0
19855,0
11582,1
11577,0
17733,1
12603,1
14330,0
11512,1
12221,0
19677,0
11370,1
14771,1
19481,0
19162,1
14673,0
19913,1
16826,0
13508,0
15788,1
12035,1
17844,0
19030,0
15050,0
18195,0
11836,0
15106,1
14835,0
17910,1
13335,0
16625,0
16309,0
11867,0
15419,0
11356,1
16707,1
15734,1
13246,1
16648,1
14594,1
11314,1
13275,0
14779,0
15067,1
19019,0
15719,0
17985,1
17721,1
11081,1
18134,0
19190,1
11767,1
19381,0
12211,1
15872,0
14160,1
18165,0
17910,1
13338,0
11116,0
16292,1
19646,1
15894,1
12163,1
16101,1
16394,1
16018,1
17999,0
15598,1
13841,0
15085,1
18143,1
19872,1
19053,0
17456,1
18531,0
19643,0
14247,0
16682,1
14568,1
12399,0
14924,0
16566,1
13730,1
15772,1
18333,1
15637,0
11020,0
19192,1
11607,0
12068,0
16259,1
19015,1
12779,0
16406,0
13174,1
18860,1
16960,1
18951,1
16369,1
14598,0
12414,1
14543,1
12454,0
19797,0
12395,0
18013,1
19836,1
14078,1
18774,1
19323,1
18590,1
13495,0
19778,1
18196,0
18223,1
16810,1
18380,0
17281,1
16878,1
18782,1
19780,1
11592,0
13546,1
19641,1
13408,1
14805,1
19329,1
17338,0
18477,0
14841,0
18397,1
14426,1
19112,0
16476,0
11841,1
12169,1
18497,0
13918,0
14727,1
15723,1
14957,1
16979,1
16442,1
19161,1
18649,0
15964,1
16631,1
15024,1
15323,1
13175,0
17718,0
11622,0
18391,0
16696,0
14989,1
14893,0
18516,0
11888,1
18379,0
13253,1
11506,0
11231,0
12464,0
11082,1
15974,1
16959,0
19797,1
16311,0
15476,1
19789,1
13403,0
11967,1
12759,1
13077,1
19390,0
19185,1
17611,0
17498,1
15708,0
13599,0
13374,1
11954,0
15009,0
17680,1
16458,1
15045,1
14609,1
14391,0
13465,0
18806,0
14121,1
11783,1
14206,1
17652,0
19629,1
16809,1
14812,1
19937,0
12509,1
14790,0
19949,1
16506,0
15536,0
19883,0
15286,1
13661,1
19468,1
19670,1
11446,1
19703,1
12599,0
18732,0
12311,1
18489,0
19028,0
16777,0
12370,1
16361,1
19743,1
19005,0
12244,0
15257,1
15633,0
16449,0
11866,0
12434,0
19572,1
16996,1
15731,0
19172,0
12789,1
11959,1
15087,0
15974,1
17472,0
16731,1
18823,0
11847,0
19379,1
15875,0
18582,0
18355,1
19690,0
12769,0
19500,0
16303,0
11700,0
17184,1
16747,1
13987,0
15959,0
15354,1
17075,1
16947,0
18221,0
14035,0
18736,1
13155,1
16939,1
13841,1
16714,0
16565,1
14569,1
12531,1
19998,0
17884,0
18390,0
17084,1
18828,0
17858,1
17485,0
19711,1
12544,1
15490,0
11899,0
12792,0
11238,0
17875,0
13794,1
19290,0
18236,1
18749,1
16978,0
12172,1
13926,1
17485,1
14311,1
13202,1
11166,0
19636,0
15226,0
12314,0
12471,0
19612,1
15627,1
16185,0
18878,0
13956,0
17764,1
16668,1
18148,1
13693,1
19075,0
14303,0
14435,1
16730,1
17985,0
16503,1
17914,1
11436,0
18353,1
12142,0
12693,0
14254,0
13761,0
14465,1
13382,0
15608,1
13401,1
19207,1
18666,1
11344,0
13059,0
18985,1
11260,1
12756,0
14634,0
15731,1
17626,1
19622,1
19690,0
13982,0
13110,1
18141,0
18171,1
14316,0
11651,1
17133,1
16577,1
19220,1
11578,1
14958,1
18811,1
13495,1
18415,0
11284,1
11548,1
18806,0
18738,1
17539,1
14196,0
18494,1
18391,1
18799,0
12628,0
19488,1
15887,1
18913,0
17917,0
19506,0
17320,0
15389,1
12342,1
11865,1
15951,0
14017,0
13314,0
18573,1
19416,1
15337,0
14284,0
16750,1
15315,0
14599,1
16858,0
19096,1
15517,0
17032,1
14540,1
19256,0
18665,1
19614,0
13929,1
18184,1
11161,0
16623,0
11410,0
15702,0
17120,1
18750,0
19848,0
12329,1
18772,1
14778,1
19015,1
14079,1
19525,1
19606,1
19079,1
19318,0
17058,0
15754,1
15874,1
16478,0
12935,1
16203,0
18950,1
16242,0
18544,1
13109,1
14927,1
15546,0
16124,0
14393,1
13930,0
16209,0
11385,1
12119,0
18150,0
14283,1
13803,0
15658,1
12483,0
15972,0
15141,0
19120,0
19443,0
12568,0
15551,1
16061,0
11166,0
15149,1
18074,1
18818,1
12440,1
16224,0
19230,0
15475,1
14799,1
14112,1
15300,0
17223,1
17542,1
13147,0
18291,1
19017,0
11338,1
19774,1
19170,1
13375,0
13874,0
17841,1
14831,0
12714,1
16413,0
18474,0
13899,1
12102,1
15322,0
19913,1
16015,0
19293,1
15757,1
17533,1
12739,0
17012,0
19780,0
18579,0
17224,0
12254,1
11470,0
12344,1
17577,0
11353,1
19587,1
18307,1
18125,1
13737,1
14785,1
13964,0
12723,0
11078,1
15296,1
18274,1
17864,1
16774,1
13207,1
14707,0
13766,0
15242,0
12098,0
18556,0
18545,1
12088,1
13417,0
19437,0
13749,0
18288,1
19110,1
11294,1
19907,0
11206,1
11238,0
15815,1
12283,1
16108,1
11476,0
12735,1
13619,1
13374,1
14925,0
14188,1
12504,1
18638,0
16101,1
15764,1
15211,1
17084,1
14604,1
15042,1
18683,0
19511,0
17628,1
12324,0
13631,1
11179,0
16534,0
12795,1
19541,0
12084,1
14133,1
15800,1
11144,1
15687,1
16170,1
19125,1
19981,1
19754,0
17333,1
17608,0
19284,1
13356,0
15691,1
17719,0
16164,1
15267,1
17328,0
11027,1
16254,0
19799,1
17133,0
12256,1
15371,0
14782,0
19741,1
16695,0
11413,0
14786,0
12208,1
11066,0
19444,1
12040,1
11139,0
13762,1
14955,1
17196,0
17310,0
18735,1
15542,0
13017,1
14841,1
13365,0
18474,1
17844,1
12729,0
12645,1
17114,1
11325,1
13904,0
18784,1
13671,0
18950,1
19773,1
18503,1
13857,1
14233,0
13612,0
19119,1
17128,1
19444,1
17782,0
18678,0
11373,0
17628,1
18462,1
12358,0
14426,1
16792,0
16425,0
16783,1
14739,1
13921,1
13367,0
13880,1
15059,1
17742,0
19551,0
16499,1
19913,0
13252,0
11757,1
11536,1
13802,0
18773,1
17090,0
12485,0
14034,0
15682,0
19247,1
13279,1
17284,0
17779,1
12037,1
12308,1
16773,1
12670,0
11821,0
17919,0
11184,0
16100,1
17513,1
14319,0
16796,0
12827,1
19848,1
11064,1
12855,1
14706,0
19770,1
15552,0
18737,0
12560,1
15892,0
19327,1
14883,1
14855,1
18391,1
13485,1
13982,0
11889,1
12140,0
13422,1
18618,0
14343,1
18321,0
13419,1
17978,1
15337,1
16528,0
14212,1
17927,0
14597,0
16530,1
19060,1
15214,0
18409,0
19390,1
14099,0
16560,1
13966,0
14428,1
19906,0
18596,0
11774,1
13348,1
17086,1
12912,1
19769,0
11069,1
13782,0
11343,0
15493,1
12395,1
12677,0
14559,1
14400,1
15138,0
13807,1
13178,0
17989,0
17163,0
17579,0
16110,0
18778,0
17948,1
11046,1
15956,0
11715,1
12244,0
12601,1
12481,1
17159,1
15171,0
11858,1
12032,0
11074,1
12348,0
18701,0
17676,0
14271,1
13789,1
18921,1
15814,0
15082,0
13407,0
16064,1
17513,0
16916,0
17709,0
17695,1
12707,0
18263,0
15221,0
17719,1
18969,1
11308,0
18616,0
15483,0
15149,1
19654,1
13821,1
16758,0
16285,0
18467,0
16245,0
12602,0
15849,0
16821,0
16610,1
17985,0
12800,1
12620,0
19527,1
14657,1
13303,0
16182,0
13776,1
14174,1
16019,1
19023,0
12137,0
13488,1
13745,1
12662,0
18580,0
19170,1
13017,1
14328,0
12382,1
15993,1
17977,1
14782,0
13118,1
17144,1
16919,1
18854,1
17523,0
17663,0
16755,0
15938,0
11004,0
17383,1
12641,1
15727,1
19589,1
17859,0
12038,0
11463,1
16611,1
16927,1
17868,1
13825,1
11656,1
11358,0
12186,0
18928,0
15020,1
19906,1
11351,0
13087,0
18423,1
17141,0
15535,0
11134,0
13118,1
16833,0
14159,1
12337,1
11359,1
15395,0
11066,0
19688,0
18825,0
18165,1
12788,0
13512,1
14020,0
13501,0
11898,0
17777,1
15541,0
17611,0
19862,0
18070,1
11417,1
14591,1
13090,1
14540,0
15563,1
14193,0
16651,0
16417,1
11567,1
18517,1
16826,0
17469,1
12910,0
17682,1
11152,1
19536,1
12426,0
18026,1
18227,0
19877,1
19783,1
18760,1
17369,1
13307,1
11797,1
19042,0
15883,1
13514,0
17505,0
16606,1
19194,1
18361,0
19506,0
17866,0
18837,1
16466,1
14067,0
19271,1
18339,1
12642,0
13723,1
15168,1
14894,0
16420,1
15061,1
16431,0
17209,0
18398,1
11179,1
17183,1
13483,1
13185,1
18801,0
13751,1
13655,1
14875,0
15081,1
13990,1
15245,0
19681,1
14413,1
13615,0
18773,1
16315,0
18702,0
18251,0
18287,0
12563,1
19571,1
12031,1
14824,0
18978,1
15797,1
11863,1
17423,1
17762,1
16796,0
13110,0
13859,0
15719,1
14821,1
15023,1
18236,1
13364,1
12101,0
12830,1
16494,0
13304,0
12660,0
12800,0
14653,0
12150,0
14690,0
13104,1
16631,0
11178,1
12862,1
11756,1
14601,0
17492,1
13293,1
17763,1
13170,1
12269,1
14032,0
16987,0
18966,0
16584,1
19618,0
13543,0
18690,0
15165,1
12469,1
19201,0
17769,0
17897,0
14271,1
14836,0
11508,1
12101,1
12440,0
13339,1
19417,1
11824,0
14989,1
13570,1
16090,0
18532,0
18604,1
15797,0
19650,0
16089,1
18598,0
19398,0
12089,1
16444,1
17658,1
19315,0
16833,1
18866,1
14115,1
14927,1
11045,1
19182,1
11066,1
18861,0
14598,1
15446,0
19455,0
14657,0
11021,1
14321,1
11999,1
17737,0
15833,1
18492,0
15106,0
14545,1
15660,0
17825,0
17184,0
11646,1
11523,1
11502,1
19370,1
16024,0
14971,1
15148,0
12724,0
12482,0
15753,1
13216,1
16330,1
14445,1
15743,0
18129,0
13137,0
15539,1
19382,0
12674,0
16627,0
14945,1
11377,0
14251,1
18473,1
19899,1
19187,1
16731,0
16489,0
16075,0
19791,1
12512,0
14643,0
